"Price","Mileage","City","State","Make","Model","vehicle age"
"33228","14139","Miami"," FL","Acura","MDXFWD","5.0"
"27495","14141","Springfield"," VA","Acura","RDXAWD","5.0"
"38977","14142","Merriam"," KS","Acura","MDXFWD","4.0"
"26215","14160","Brooklyn"," NY","Acura","RDXAWD","5.0"
"42788","14172","Cockeysville"," MD","Acura","MDXSH-AWD","4.0"
"38492","14176","Marietta"," GA","Acura","MDXFWD","3.0"
"22990","14188","Clearwater"," FL","Acura","TLXFWD","5.0"
"39995","14202","Tukwila"," WA","Acura","MDXSH-AWD","4.0"
"37900","14207","Houston"," TX","Acura","MDXFWD","4.0"
"29980","14223","Sanford"," FL","Acura","TLXFWD","4.0"
"28499","14225","Windsor"," CO","Acura","MDXFWD","4.0"
"34899","14226","Verona"," NJ","Acura","MDXAWD","5.0"
"38000","14227","Littleton"," CO","Acura","MDXSH-AWD","4.0"
"41963","14228","Bellevue"," WA","Acura","MDXSH-AWD","4.0"
"29988","14239","Gaithersburg"," MD","Acura","TLXSH-AWD","5.0"
"43479","14259","Littleton"," CO","Acura","MDXSH-AWD","4.0"
"34904","14261","Portland"," ME","Acura","RDXAWD","3.0"
"27740","14262","Reading"," PA","Acura","TLXFWD","4.0"
"39999","14270","Hoffman Estates"," IL","Acura","RLXHybrid","4.0"
"37995","14274","Rochelle Park"," NJ","Acura","MDXSH-AWD","4.0"
"43826","14278","Indianapolis"," IN","Acura","MDXSH-AWD","3.0"
"25575","14285","Baltimore"," MD","Acura","TLSH-AWD","6.0"
"30199","14290","Windsor"," CO","Acura","MDXSH-AWD","4.0"
"17199","14300","Windsor"," CO","Acura","TLXFWD","5.0"
"21999","14318","Miami"," FL","Acura","RDXAWD","5.0"
"32595","14320","Indianapolis"," IN","Acura","RDXAWD","4.0"
"29440","14324","Charlotte"," NC","Acura","TLXFWD","5.0"
"22998","14330","Raleigh"," NC","Acura","ILXAutomatic","4.0"
"24571","14335","Fort Pierce"," FL","Acura","TLXFWD","4.0"
"34752","14361","Auburn"," MA","Acura","MDXAWD","6.0"
"36000","14379","Littleton"," CO","Acura","RDXAWD","3.0"
"41000","14410","Littleton"," CO","Acura","MDXSH-AWD","4.0"
"26199","14415","Windsor"," CO","Acura","RDXFWD","4.0"
"19599","14440","Verona"," NJ","Acura","ILX5-Speed","5.0"
"27306","14451","Torrance"," CA","Acura","TLXFWD","5.0"
"37950","14469","Phoenix"," AZ","Acura","MDXSH-AWD","4.0"
"36000","14470","Littleton"," CO","Acura","RDXAWD","3.0"
"25000","14470","Verona"," NJ","Acura","TLXFWD","4.0"
"25998","14479","San Juan"," TX","Acura","TLXFWD","4.0"
"42888","14498","Tukwila"," WA","Acura","MDXSH-AWD","4.0"
"27336","14551","West Chester"," PA","Acura","TLXFWD","5.0"
"31980","14567","Salem"," VA","Acura","RDXAWD","4.0"
"37591","14569","Arlington"," TX","Acura","MDXFWD","4.0"
"28500","14604","Austin"," TX","Acura","TLXFWD","4.0"
"37995","14606","Groton"," CT","Acura","MDXSH-AWD","4.0"
"29000","14609","Falls Church"," VA","Acura","TLXFWD","5.0"
"34899","14611","Windsor"," CO","Acura","MDXSH-AWD","4.0"
"25978","14611","Costa Mesa"," CA","Acura","TLXFWD","5.0"
"23448","14615","Duluth"," GA","Acura","ILXAutomatic","3.0"
"37897","14616","Bellevue"," WA","Acura","RLXAutomatic","5.0"
"21994","14618","Wappingers Falls"," NY","Acura","TL2WD","6.0"
"33500","14620","JANESVILLE"," WI","Acura","RDXAWD","4.0"
"26988","14645","Scarsdale"," NY","Acura","TLXFWD","5.0"
"41000","14676","Littleton"," CO","Acura","MDXSH-AWD","4.0"
"19791","14682","Jacksonville"," FL","Acura","ILX5-Speed","5.0"
"39980","14687","West Chester"," PA","Acura","MDXSH-AWD","4.0"
"26487","14689","Springfield"," NJ","Acura","TLXFWD","4.0"
"42992","14697","Renton"," WA","Acura","MDXSH-AWD","4.0"
"36991","14700","West Palm Beach"," FL","Acura","MDXFWD","4.0"
"25900","14715","Torrington"," CT","Acura","TLXFWD","5.0"
"37988","14724","Fremont"," CA","Acura","TLXFWD","3.0"
"25994","14731","North Miami"," FL","Acura","RLXBase","6.0"
"37694","14736","Bowie"," MD","Acura","MDXSH-AWD","4.0"
"38995","14745","Lombard"," IL","Acura","MDXAWD","5.0"
"40478","14753","Las Vegas"," NV","Acura","MDXSH-AWD","4.0"
"40288","14756","Tukwila"," WA","Acura","MDXSH-AWD","4.0"
"19388","14757","Raleigh"," NC","Acura","TSX5-Speed","7.0"
"37249","14768","Morton Grove"," IL","Acura","MDXSH-AWD","4.0"
"24995","14773","Hackettstown"," NJ","Acura","TLXFWD","5.0"
"39000","14775","Littleton"," CO","Acura","MDXSH-AWD","4.0"
"30978","14776","Bellevue"," WA","Acura","TLXFWD","5.0"
"41895","14776","Indianapolis"," IN","Acura","MDXSH-AWD","4.0"
"28000","14779","Newport News"," VA","Acura","TLXFWD","5.0"
"27230","14798","Philadelphia"," PA","Acura","TLXFWD","5.0"
"18362","14809","VIRGINIA BEACH"," VA","Acura","ILX5-Speed","5.0"
"24785","14824","Henderson"," NV","Acura","RDXwith","7.0"
"21980","14829","Spokane Valley"," WA","Acura","TLXFWD","5.0"
"32998","14839","Palatine"," IL","Acura","RDXAWD","4.0"
"26995","14866","Honolulu"," HI","Acura","RDXFWD","6.0"
"20988","14910","Gaithersburg"," MD","Acura","ILX5-Speed","5.0"
"24695","14954","Arlington"," TX","Acura","TLXFWD","5.0"
"28494","14962","Wantagh"," NY","Acura","RDXAWD","5.0"
"27876","14972","Springfield"," NJ","Acura","TLXFWD","4.0"
"22398","14974","Palatine"," IL","Acura","ILXAutomatic","3.0"
"32500","14989","Columbus"," OH","Acura","TLXSH-AWD","4.0"
"41775","15017","Marietta"," GA","Acura","MDXFWD","3.0"
"38990","15023","Homestead"," FL","Acura","MDXSH-AWD","4.0"
"22687","15048","Springfield"," NJ","Acura","ILXAutomatic","4.0"
"19995","15055","Feasterville"," PA","Acura","ILX5-Speed","5.0"
"41999","15088","Lynnwood"," WA","Acura","MDXSH-AWD","4.0"
"22988","15094","Bellevue"," WA","Acura","ILXAutomatic","4.0"
"20995","15126","Wappingers Falls"," NY","Acura","TLXFWD","5.0"
"37495","15135","Groton"," CT","Acura","MDXSH-AWD","4.0"
"41175","15145","Rochelle Park"," NJ","Acura","MDXSH-AWD","4.0"
"29900","15148","Doral"," FL","Acura","RDXFWD","4.0"
"39900","15149","Naperville"," IL","Acura","MDXAWD","5.0"
"38992","15157","Marietta"," GA","Acura","MDXFWD","3.0"
"43995","15161","Sherwood"," AR","Acura","MDXSH-AWD","4.0"
"24980","15162","Pleasanton"," CA","Acura","TLXFWD","5.0"
"25990","15167","Orland Park"," IL","Acura","TLXFWD","4.0"
"26918","15170","St. Peters"," MO","Acura","TLXFWD","4.0"
"41900","15175","DFW Airport"," TX","Acura","MDXSH-AWD","4.0"
"19988","15179","Fremont"," CA","Acura","ILX5-Speed","5.0"
"15999","15181","Marrieta"," GA","Acura","ILX5-Speed","6.0"
"31995","15188","Langhorne"," PA","Acura","RDXAWD","4.0"
"31995","15203","Kahului"," HI","Acura","TLXFWD","5.0"
"22400","15233","Fallston"," MD","Acura","ILXAutomatic","4.0"
"42998","15262","San Antonio"," TX","Acura","MDXSH-AWD","3.0"
"28631","15264","Larchmont"," NY","Acura","RDXAWD","5.0"
"36000","15298","Littleton"," CO","Acura","RDXAWD","3.0"
"35000","15322","Larchmont"," NY","Acura","MDXAWD","5.0"
"34997","15336","Omaha"," NE","Acura","RDXAWD","4.0"
"33995","15362","Honolulu"," HI","Acura","ILXAutomatic","4.0"
"38999","15370","San Antonio"," TX","Acura","MDXFWD","4.0"
"31977","15383","Norwood"," MA","Acura","TLXSH-AWD","4.0"
"49711","15388","San Antonio"," TX","Acura","MDXSH-AWD","3.0"
"17419","15390","Indianapolis"," IN","Acura","ILX5-Speed","5.0"
"29695","15393","Indianapolis"," IN","Acura","TLXFWD","4.0"
"41999","15396","Brooklyn"," NY","Acura","MDXSH-AWD","4.0"
"39894","15411","Ardmore"," PA","Acura","MDXSH-AWD","4.0"
"29994","15412","North Miami"," FL","Acura","RDXFWD","4.0"
"29998","15425","Wichita"," KS","Acura","MDXAWD","6.0"
"27749","15429","Santa Cruz"," CA","Acura","TLXFWD","4.0"
"26200","15432","Reading"," PA","Acura","TLXFWD","5.0"
"18888","15446","Scarsdale"," NY","Acura","ILX5-Speed","6.0"
"37998","15448","Bradenton"," FL","Acura","MDXSH-AWD","4.0"
"25991","15471","Bloomington"," MN","Acura","TLXFWD","5.0"
"37432","15471","West Chester"," PA","Acura","MDXAWD","5.0"
"30988","15486","Gaithersburg"," MD","Acura","TLXFWD","5.0"
"21998","15488","San Juan"," TX","Acura","TLXFWD","5.0"
"30995","15503","Palatine"," IL","Acura","TLXFWD","5.0"
"21995","15504","Roslyn"," NY","Acura","ILXAutomatic","4.0"
"25995","15510","Kihel"," HI","Acura","TLXFWD","5.0"
"28136","15515","Indianapolis"," IN","Acura","TLXFWD","4.0"
"22781","15517","Selma"," TX","Acura","TL2WD","6.0"
"20490","15527","Rockville"," MD","Acura","TSXSpecial","7.0"
"44990","15545","Huntsville"," AL","Acura","MDXFWD","3.0"
"36996","15553","North Miami"," FL","Acura","MDXFWD","4.0"
"32491","15560","Marietta"," GA","Acura","RLXwith","6.0"
"43986","15560","Springfield"," NJ","Acura","MDXSH-AWD","3.0"
"21875","15574","Wappingers Falls"," NY","Acura","TLXFWD","5.0"
"27267","15577","Springfield"," NJ","Acura","TLXFWD","4.0"
"34800","15583","Gaithersburg"," MD","Acura","RDXAWD","3.0"
"22044","15585","San Antonio"," TX","Acura","TLSH-AWD","7.0"
"26999","15587","Duluth"," GA","Acura","TLXFWD","4.0"
"21199","15591","Post Falls"," ID","Acura","TLXFWD","5.0"
"27986","15592","Springfield"," NJ","Acura","TLXFWD","4.0"
"39991","15603","Wichita"," KS","Acura","MDXSH-AWD","4.0"
"40889","15613","Concord"," CA","Acura","MDXSH-AWD","4.0"
"39885","15620","Oak Lawn"," IL","Acura","MDXSH-AWD","4.0"
"43980","15621","Joplin"," MO","Acura","MDXSH-AWD","4.0"
"26800","15661","Tulsa"," OK","Acura","TLXFWD","5.0"
"33977","15670","Hoffman Estates"," IL","Acura","RDXFWD","3.0"
"44000","15675","Littleton"," CO","Acura","MDXSH-AWD","4.0"
"28554","15690","Thousand Oaks"," CA","Acura","RDXAWD","5.0"
"38998","15698","Natick"," MA","Acura","MDXAWD","5.0"
"30888","15720","Tukwila"," WA","Acura","RDXFWD","4.0"
"33750","15728","Louisville"," KY","Acura","RLXAutomatic","5.0"
"39488","15738","Playa Vista"," CA","Acura","MDXFWD","5.0"
"42988","15744","Montgomery"," AL","Acura","MDXSH-AWD","4.0"
"22750","15748","Falls Church"," VA","Acura","TLXFWD","5.0"
"22777","15773","Lodi"," NJ","Acura","TLSH-AWD","6.0"
"39997","15773","West Chester"," PA","Acura","MDXSH-AWD","4.0"
"27999","15780","Westport"," CT","Acura","TLXSH-AWD","4.0"
"29988","15783","Gaithersburg"," MD","Acura","TLXSH-AWD","5.0"
"27497","15800","Reading"," PA","Acura","RDXAWD","5.0"
"44000","15803","Littleton"," CO","Acura","MDXSH-AWD","4.0"
"31976","15804","Chantilly"," VA","Acura","MDXFWD","6.0"
"18500","15817","Dublin"," OH","Acura","ILX5-Speed","5.0"
"45000","15834","Tulsa"," OK","Acura","MDXSH-AWD","4.0"
"29961","15837","Charlotte"," NC","Acura","TLXFWD","5.0"
"40988","15882","Englewood"," CO","Acura","MDXSH-AWD","4.0"
"19995","15890","Woodside"," NY","Acura","ILXPremium","3.0"
"29491","15902","Albuquerque"," NM","Acura","RDXFWD","5.0"
"27990","15911","WEST CHESTER"," PA","Acura","TLXFWD","4.0"
"18488","15929","Woodinville"," WA","Acura","TSXPremium","7.0"
"33995","15929","Clinton"," NJ","Acura","RDXAWD","4.0"
"18492","15930","Marietta"," GA","Acura","ILX5-Speed","6.0"
"28170","15933","San Antonio"," TX","Acura","RDXFWD","4.0"
"36995","15946","Roslyn"," NY","Acura","MDXAWD","5.0"
"18995","15953","Newport News"," VA","Acura","ILX5-Speed","6.0"
"42992","15967","Cleveland"," OH","Acura","MDXSH-AWD","4.0"
"18485","15988","Rochelle Park"," NJ","Acura","ILX5-Speed","6.0"
"27698","15988","West Chester"," PA","Acura","RDXAWD","5.0"
"35517","15999","Simsbury"," CT","Acura","MDXAWD","5.0"
"23571","16000","Larchmont"," NY","Acura","TLXFWD","5.0"
"41679","16009","Countryside"," IL","Acura","MDXSH-AWD","4.0"
"19497","16015","Tyler"," TX","Acura","ILX5-Speed","5.0"
"39900","16017","Westmont"," IL","Acura","MDXSH-AWD","4.0"
"36888","16025","Scarsdale"," NY","Acura","MDXAWD","5.0"
"28991","16032","Bay Minette"," AL","Acura","RDXFWD","5.0"
"27499","16034","Dallas"," TX","Acura","TLXSH-AWD","5.0"
"34988","16055","Gaithersburg"," MD","Acura","RDXAWD","3.0"
"22998","16055","Brooklyn Center"," MN","Acura","TLXFWD","4.0"
"26995","16098","Roslyn"," NY","Acura","RDXAWD","5.0"
"41000","16105","Littleton"," CO","Acura","MDXSH-AWD","4.0"
"24995","16110","Honolulu"," HI","Acura","ILXAutomatic","4.0"
"30939","16123","Hoffman Estates"," IL","Acura","RDXAWD","5.0"
"22495","16138","Cerritos"," CA","Acura","ILX5-Speed","5.0"
"24995","16149","Roslyn"," NY","Acura","TLXFWD","5.0"
"22810","16160","Nanuet"," NY","Acura","TLXFWD","5.0"
"28500","16163","Golden Valley"," MN","Acura","TLXSH-AWD","5.0"
"40965","16194","Rochelle Park"," NJ","Acura","MDXSH-AWD","4.0"
"19995","16195","Richmond"," VA","Acura","TSXSpecial","6.0"
"25860","16197","Dallas"," TX","Acura","RDXFWD","5.0"
"19998","16233","Indianapolis"," IN","Acura","ILXAutomatic","4.0"
"35488","16251","Tukwila"," WA","Acura","MDXAWD","5.0"
"48995","16259","Westborough"," MA","Acura","MDXSH-AWD","3.0"
"35997","16264","Orlando"," FL","Acura","MDXFWD","4.0"
"19995","16264","Houston"," TX","Acura","TLXFWD","5.0"
"24499","16267","Everett"," WA","Acura","TLXFWD","5.0"
"39000","16285","Falls Church"," VA","Acura","MDXSH-AWD","4.0"
"23995","16295","Roslyn"," NY","Acura","TLXFWD","5.0"
"32398","16346","Palatine"," IL","Acura","RDXAWD","4.0"
"28894","16373","Ardmore"," PA","Acura","RDXAWD","5.0"
"38992","16389","Henderson"," NV","Acura","MDXFWD","4.0"
"25977","16390","Alpharetta"," GA","Acura","TLXFWD","5.0"
"32688","16407","Plantation"," FL","Acura","RDXAWD","3.0"
"29500","16443","Falls Church"," VA","Acura","RDXFWD","4.0"
"29587","16449","Tulsa"," OK","Acura","TLXFWD","4.0"
"43995","16462","Idaho Falls"," ID","Acura","MDXSH-AWD","4.0"
"27494","16464","Bronx"," NY","Acura","RDXAWD","5.0"
"28433","16478","Indianapolis"," IN","Acura","TLXFWD","4.0"
"39932","16485","Carrollton"," TX","Acura","MDXSH-AWD","4.0"
"20999","16498","East Haven"," CT","Acura","TLSH-AWD","7.0"
"43998","16537","Palatine"," IL","Acura","MDXSH-AWD","4.0"
"33993","16540","North Miami"," FL","Acura","TLXFWD","5.0"
"37991","16550","Arlington"," TX","Acura","MDXSH-AWD","4.0"
"31195","16555","Indianapolis"," IN","Acura","RDXAWD","4.0"
"31497","16565","Dallas"," TX","Acura","RDXFWD","4.0"
"27399","16571","Denville"," NJ","Acura","RDXAWD","5.0"
"24787","16571","Tempe"," AZ","Acura","RLXwith","6.0"
"29830","16597","Chamblee"," GA","Acura","TLXFWD","5.0"
"42500","16598","Long Island City"," NY","Acura","MDXSH-AWD","3.0"
"25740","16603","Thomson"," GA","Acura","TLXFWD","4.0"
"21995","16618","Hackettstown"," NJ","Acura","TLXFWD","5.0"
"27788","16642","Grapevine"," TX","Acura","RDXFWD","5.0"
"24699","16666","Woodside"," NY","Acura","TLXFWD","5.0"
"27500","16673","Doral"," FL","Acura","RDXFWD","6.0"
"24985","16698","Columbus"," OH","Acura","TLXFWD","5.0"
"25895","16712","Wappingers Falls"," NY","Acura","RDXAWD","5.0"
"39991","16731","Murrieta"," CA","Acura","MDXSH-AWD","4.0"
"38479","16739","Ferriday"," LA","Acura","MDXAWD","5.0"
"26771","16746","Fort Pierce"," FL","Acura","TLXFWD","5.0"
"23988","16752","Miami"," FL","Acura","RDXFWD","5.0"
"34995","16778","Honolulu"," HI","Acura","TLXFWD","5.0"
"21500","16785","Ephrata"," PA","Acura","TLXFWD","5.0"
"19498","16789","Langhorne"," PA","Acura","ILX5-Speed","5.0"
"30900","16812","Alexandria"," VA","Acura","RDXAWD","4.0"
"16990","16848","Clearwater"," FL","Acura","ILX5-Speed","6.0"
"25000","16851","Verona"," NJ","Acura","TLXFWD","5.0"
"21088","16861","Fort Wayne"," IN","Acura","ILX5-Speed","5.0"
"25850","16865","Spokane Valley"," WA","Acura","TLXFWD","5.0"
"37459","16874","Dallas"," TX","Acura","MDXFWD","4.0"
"44000","16887","Littleton"," CO","Acura","MDXSH-AWD","4.0"
"23399","16889","Windsor"," CO","Acura","TLXSH-AWD","5.0"
"18999","16891","Langhorne"," PA","Acura","TSX","6.0"
"38994","16896","Dallas"," TX","Acura","MDXSH-AWD","4.0"
"24990","16910","Dallas"," TX","Acura","TLXFWD","5.0"
"34999","16928","Las Vegas"," NV","Acura","RLXwith","4.0"
"32773","16940","West Palm Beach"," FL","Acura","MDXAWD","5.0"
"32680","16947","Colorado Springs"," CO","Acura","RDXAWD","5.0"
"16985","16951","Roslyn"," PA","Acura","ILX5-Speed","5.0"
"19300","16953","Duluth"," GA","Acura","ILX5-Speed","5.0"
"15993","16969","Windsor"," CO","Acura","TLXFWD","5.0"
"18795","16973","Hooksett"," NH","Acura","ILX5-Speed","5.0"
"19996","16976","Pembroke Pines"," FL","Acura","ILXAutomatic","4.0"
"28991","16985","Minneapolis"," MN","Acura","RDXAWD","5.0"
"38977","16992","Yuba City"," CA","Acura","MDXSH-AWD","4.0"
"27927","17005","Overland Park"," KS","Acura","TLXFWD","5.0"
"18450","17014","Tucson"," AZ","Acura","ILX5-Speed","5.0"
"26500","17031","Hinsdale"," IL","Acura","RLXBase","6.0"
"29700","17036","Cincinnati"," OH","Acura","TLXSH-AWD","4.0"
"41000","17052","Austin"," TX","Acura","MDXSH-AWD","4.0"
"23987","17131","Watertown"," MA","Acura","TLXFWD","5.0"
"26000","17150","Verona"," NJ","Acura","TLXFWD","5.0"
"25995","17171","North Miami"," FL","Acura","RDXFWD","5.0"
"44000","17171","Littleton"," CO","Acura","MDXSH-AWD","4.0"
"26995","17202","Honolulu"," HI","Acura","ILXAutomatic","4.0"
"30968","17204","Tucson"," AZ","Acura","RDXFWD","4.0"
"29788","17209","Cockeysville"," MD","Acura","TLXSH-AWD","5.0"
"28544","17212","Daphne"," AL","Acura","RDXFWD","5.0"
"23991","17220","Sarasota"," FL","Acura","TL2WD","6.0"
"19987","17223","Delray Beach"," FL","Acura","ILX5-Speed","5.0"
"30995","17258","Honolulu"," HI","Acura","RDXFWD","5.0"
"28998","17270","Palatine"," IL","Acura","RDXAWD","5.0"
"20700","17281","Plano"," TX","Acura","ILX5-Speed","5.0"
"29984","17288","Chandler"," AZ","Acura","RDXFWD","4.0"
"44988","17302","Bellevue"," WA","Acura","MDXSH-AWD","4.0"
"33900","17314","Montgomeryville"," PA","Acura","RDXAWD","4.0"
"23477","17314","Tempe"," AZ","Acura","TLXFWD","5.0"
"32995","17317","Cerritos"," CA","Acura","TLXFWD","3.0"
"22894","17350","Ardmore"," PA","Acura","TLXFWD","5.0"
"28708","17352","Larchmont"," NY","Acura","RDXAWD","5.0"
"36234","17353","Jamaica"," NY","Acura","MDXSH-AWD","4.0"
"20100","17353","Verona"," NJ","Acura","ILX5-Speed","5.0"
"24786","17353","Waukesha"," WI","Acura","TLXFWD","5.0"
"32490","17363","Duluth"," GA","Acura","RDXFWD","4.0"
"35590","17369","Dallas"," TX","Acura","MDXAWD","5.0"
"40835","17372","Rochelle Park"," NJ","Acura","MDXSH-AWD","4.0"
"44000","17373","Littleton"," CO","Acura","MDXSH-AWD","4.0"
"21023","17377","Fort Wayne"," IN","Acura","ILX5-Speed","5.0"
"41692","17391","San Antonio"," TX","Acura","MDXSH-AWD","4.0"
"36991","17397","Ft. Worth"," TX","Acura","MDXFWD","4.0"
"20790","17409","Clearwater"," FL","Acura","TLXFWD","5.0"
"40991","17415","Laurel"," MD","Acura","MDXSH-AWD","4.0"
"28995","17416","Canton"," CT","Acura","TLXSH-AWD","5.0"
"17969","17419","Hoffman Estates"," IL","Acura","ILX5-Speed","5.0"
"27999","17424","Waldorf"," MD","Acura","TLXFWD","5.0"
"36000","17453","Littleton"," CO","Acura","RDXAWD","3.0"
"41995","17455","Overland Park"," KS","Acura","RLXHybrid","4.0"
"20500","17459","Falls Church"," VA","Acura","TSXSpecial","6.0"
"29488","17460","Scarsdale"," NY","Acura","RDXAWD","5.0"
"18500","17465","Norcross"," GA","Acura","RDXAWD","7.0"
"28922","17480","Merriam"," KS","Acura","TLXFWD","4.0"
"30998","17484","Houston"," TX","Acura","TLXFWD","4.0"
"46599","17507","Columbus"," GA","Acura","MDXSH-AWD","3.0"
"39488","17540","Tukwila"," WA","Acura","MDXSH-AWD","4.0"
"23820","17556","Slidell"," LA","Acura","TLXFWD","5.0"
"39846","17558","Chantilly"," VA","Acura","MDXSH-AWD","4.0"
"20300","17563","Golden Valley"," MN","Acura","ILX6-Speed","5.0"
"36900","17567","Long Island City"," NY","Acura","MDXAWD","5.0"
"28395","17575","Indianapolis"," IN","Acura","TLXFWD","4.0"
"29394","17580","Larchmont"," NY","Acura","RDXAWD","5.0"
"26798","17581","Costa Mesa"," CA","Acura","TLXFWD","5.0"
"35900","17630","Norcross"," GA","Acura","MDXFWD","4.0"
"19668","17641","Houston"," TX","Acura","ILX5-Speed","5.0"
"34491","17643","Fort Washington"," PA","Acura","MDXFWD","5.0"
"21988","17649","Las Vegas"," NV","Acura","TLXFWD","5.0"
"28988","17650","Gaithersburg"," MD","Acura","TLXFWD","5.0"
"14999","17669","Miami"," FL","Acura","ILX5-Speed","6.0"
"35526","17681","Plantation"," FL","Acura","MDXFWD","5.0"
"37887","17682","Henderson"," NV","Acura","MDXFWD","5.0"
"39828","17683","Orland Park"," IL","Acura","MDXSH-AWD","4.0"
"31999","17693","Boise"," ID","Acura","MDXSH-AWD","4.0"
"34498","17711","Playa Vista"," CA","Acura","MDXFWD","5.0"
"41998","17726","Merriam"," KS","Acura","MDXSH-AWD","4.0"
"42489","17737","Henderson"," NV","Acura","MDXSH-AWD","4.0"
"43988","17742","Cockeysville"," MD","Acura","MDXSH-AWD","4.0"
"39400","17770","Brookfield"," WI","Acura","MDXSH-AWD","4.0"
"38451","17775","Milford"," CT","Acura","MDXSH-AWD","4.0"
"41995","17830","Honolulu"," HI","Acura","MDXFWD","4.0"
"28000","17831","Peoria"," AZ","Acura","TLXFWD","5.0"
"37995","17837","Clinton"," NJ","Acura","RDXAWD","4.0"
"34990","17860","Morrisville"," NC","Acura","RLXwith","4.0"
"20000","17900","Honolulu"," HI","Acura","TSXAutomatic","8.0"
"42415","17903","Spokane Valley"," WA","Acura","MDXSH-AWD","4.0"
"27991","17923","Tempe"," AZ","Acura","RDXFWD","5.0"
